order_id, amount_paid, address_id  ,customer_id ,date_create ,date_updated , order_status
452,89492,0,103,2010-03-31 08:32:00.0,null,Placed
453,93692,0,1668,2010-09-29 12:13:01.0,null,Placed
454,56849,0,9591,2014-12-12 02:27:09.0,null,Placed
455,93833,0,7664,2014-02-02 01:54:21.0,null,Placed
456,39545,0,6966,2004-01-27 10:24:17.0,null,Placed
457,38470,0,1803,2005-05-20 14:38:21.0,null,Placed
458,27748,0,7706,2009-01-14 12:29:04.0,null,Placed
459,6508,0,1765,2013-05-22 12:25:02.0,null,Placed
460,34078,0,3682,2005-09-30 00:11:29.0,null,Placed
461,98103,0,5880,1999-10-28 03:07:59.0,null,Placed
462,20604,0,4045,2008-04-07 15:55:39.0,null,Placed
463,18613,0,3534,1997-06-21 22:51:45.0,null,Placed
464,22945,0,2511,1998-01-31 18:10:15.0,null,Placed
465,48503,0,866,2003-06-18 23:09:04.0,null,Placed
466,7486,0,3922,2013-12-09 16:50:03.0,null,Placed
467,82435,0,4593,1997-01-02 11:40:53.0,null,Placed
468,47087,0,3562,2002-05-01 08:40:59.0,null,Placed
469,73225,0,4029,2001-05-04 21:40:38.0,null,Placed
470,63211,0,6305,1999-05-25 08:28:31.0,null,Placed
471,65057,0,7494,2005-06-29 20:26:22.0,null,Placed
472,76745,0,523,2001-02-21 14:20:46.0,null,Placed
473,56508,0,1102,2003-01-29 07:38:47.0,null,Placed
474,70573,0,9167,2000-11-26 09:19:35.0,null,Placed
475,1655,0,6766,2012-07-25 10:51:41.0,null,Placed
476,83240,0,962,2010-05-28 05:07:07.0,null,Placed
477,1494,0,6723,1996-04-17 19:12:46.0,null,Placed
478,27908,0,1399,2013-12-25 15:14:11.0,null,Placed
479,69790,0,2311,2013-12-07 02:41:15.0,null,Placed
480,94733,0,2366,2014-04-13 14:17:54.0,null,Placed
481,45312,0,1641,2010-03-07 19:21:42.0,null,Placed
482,8046,0,8252,2012-01-29 14:45:56.0,null,Placed
483,51829,0,6744,2006-04-01 16:57:37.0,null,Placed
484,45485,0,7426,2003-01-05 11:31:52.0,null,Placed
485,1869,0,4016,1999-12-04 15:30:48.0,null,Placed
486,84262,0,6072,2009-07-22 04:53:21.0,null,Placed
487,44439,0,7213,2000-01-15 03:21:21.0,null,Placed
488,30650,0,4771,1997-11-07 04:56:18.0,null,Placed
489,89443,0,7056,2007-09-15 08:43:43.0,null,Placed
490,80024,0,4026,1995-12-22 22:05:07.0,null,Placed
491,17735,0,8519,2008-12-03 08:07:45.0,null,Placed
492,25112,0,9576,2012-08-23 06:27:00.0,null,Placed
493,12755,0,2495,2000-12-14 08:03:20.0,null,Placed
494,15648,0,3093,2013-07-30 17:55:47.0,null,Placed
495,51494,0,8592,1998-05-07 05:16:31.0,null,Placed
496,79396,0,6016,2006-06-24 04:26:47.0,null,Placed
497,81741,0,3103,2013-08-01 15:38:30.0,null,Placed
498,75897,0,7697,2014-12-17 14:18:01.0,null,Placed
499,83521,0,9603,2001-12-26 19:30:26.0,null,Placed
500,25054,0,8868,2006-11-09 21:47:44.0,null,Placed
501,47467,0,2372,2000-11-23 14:13:02.0,null,Placed
502,24443,0,7552,2002-11-12 19:16:23.0,null,Placed
503,48391,0,2867,1999-01-27 23:37:32.0,null,Placed
504,415,0,1487,2007-11-12 07:21:49.0,null,Placed
505,49172,0,3015,2003-11-09 18:31:27.0,null,Placed
506,81563,0,3445,1999-01-26 06:47:00.0,null,Placed
507,80434,0,1318,2010-10-23 10:53:46.0,null,Placed
508,7415,0,7214,2012-09-29 11:08:01.0,null,Placed
509,45594,0,5192,2003-06-15 18:16:19.0,null,Placed
510,94530,0,9715,2014-04-20 05:12:50.0,null,Placed
511,38924,0,7138,1999-02-03 01:00:45.0,null,Placed
512,78585,0,2998,1995-05-28 18:59:16.0,null,Placed
513,12060,0,6225,2010-11-05 06:15:51.0,null,Placed
514,96729,0,1586,1996-02-22 09:53:39.0,null,Placed
515,59507,0,1295,1995-09-29 08:15:41.0,null,Placed
516,15709,0,2682,2000-03-20 05:15:34.0,null,Placed
517,12129,0,7329,2003-12-24 03:13:49.0,null,Placed
518,77107,0,644,1996-11-22 16:43:56.0,null,Placed
519,21406,0,1756,1995-06-21 06:25:49.0,null,Placed
520,3380,0,3422,2004-08-23 23:09:39.0,null,Placed
521,38503,0,4825,2006-05-30 20:59:42.0,null,Placed
522,41291,0,7915,2008-04-20 23:57:32.0,null,Placed
523,29821,0,3307,2010-09-16 03:07:01.0,null,Placed
524,45950,0,7574,2014-02-10 15:08:33.0,null,Placed
525,69804,0,2641,2009-01-07 07:33:47.0,null,Placed
526,99089,0,2568,1995-03-04 23:08:45.0,null,Placed
527,12438,0,4110,2011-08-13 06:00:53.0,null,Placed
528,36753,0,5438,2003-07-22 15:21:01.0,null,Placed
529,15811,0,7309,2000-04-17 15:42:37.0,null,Placed
530,30159,0,9548,2004-10-01 06:35:02.0,null,Placed
531,35379,0,736,1999-05-13 05:42:35.0,null,Placed
532,30340,0,8736,2005-02-24 06:11:00.0,null,Placed
533,69045,0,8798,1995-12-14 02:42:43.0,null,Placed
534,65433,0,5383,2013-11-20 00:04:51.0,null,Placed
535,45328,0,8271,2005-12-20 09:41:30.0,null,Placed
536,55189,0,5737,2006-08-20 17:07:07.0,null,Placed
537,77187,0,3158,2003-07-10 18:43:12.0,null,Placed
538,76314,0,8340,2000-11-20 16:18:46.0,null,Placed
539,82504,0,7245,1998-11-07 00:04:16.0,null,Placed
540,1028,0,9872,2009-09-11 03:51:33.0,null,Placed
541,6329,0,7630,2002-09-03 11:29:26.0,null,Placed
542,89582,0,8860,2014-01-18 21:48:30.0,null,Placed
543,42319,0,9498,2013-04-20 05:38:34.0,null,Placed
544,90962,0,3045,2002-11-09 11:54:36.0,null,Placed
545,65768,0,2834,2006-11-27 16:57:32.0,null,Placed
546,66962,0,473,2013-10-12 16:38:33.0,null,Placed
547,48113,0,7000,2001-02-13 04:54:26.0,null,Placed
548,98114,0,7947,2008-05-10 06:40:36.0,null,Placed
549,13518,0,3902,1997-05-23 23:18:38.0,null,Placed
550,76338,0,5517,2010-04-25 19:56:45.0,null,Placed
551,61109,0,6023,2008-07-24 06:36:12.0,null,Placed
552,96529,0,543,2007-06-03 06:11:08.0,null,Placed
553,96339,0,926,2004-08-10 02:08:27.0,null,Placed
554,91323,0,7780,2003-12-08 00:21:22.0,null,Placed
555,234,0,3319,2001-10-31 12:21:04.0,null,Placed
556,72556,0,9794,2013-06-02 06:29:13.0,null,Placed
557,78137,0,5661,1998-06-26 06:14:56.0,null,Placed
558,26315,0,5136,1999-08-31 12:26:20.0,null,Placed
559,82888,0,7181,2003-05-02 04:02:29.0,null,Placed
560,13261,0,7790,2007-05-08 11:54:06.0,null,Placed
561,42417,0,8519,2012-10-14 23:44:28.0,null,Placed
562,88011,0,7006,2013-05-28 14:13:52.0,null,Placed
563,66459,0,6815,2006-11-02 08:30:30.0,null,Placed
564,63443,0,474,1995-02-04 08:07:40.0,null,Placed
565,273,0,7175,2014-06-03 03:57:32.0,null,Placed
566,50883,0,9583,2011-06-08 22:57:36.0,null,Placed
567,60232,0,3957,2004-11-02 10:08:16.0,null,Placed
568,71240,0,4809,2010-11-29 10:20:57.0,null,Placed
569,83940,0,6083,2013-05-02 20:51:14.0,null,Placed
570,47450,0,7422,2010-04-01 00:03:49.0,null,Placed
571,72746,0,8097,2006-03-25 15:54:53.0,null,Placed
572,94309,0,9274,1996-08-10 12:26:15.0,null,Placed
573,12843,0,8502,2013-10-18 17:26:14.0,null,Placed
574,94817,0,480,2008-09-04 14:35:21.0,null,Placed
575,47114,0,4790,2007-07-21 07:38:49.0,null,Placed
576,7843,0,7959,2010-11-11 05:18:28.0,null,Placed
577,85491,0,1538,2012-08-31 20:50:24.0,null,Placed
578,58723,0,8026,2009-04-08 16:02:56.0,null,Placed
579,34208,0,1025,2005-12-29 01:46:51.0,null,Placed
580,32197,0,2536,2008-02-10 22:34:40.0,null,Placed
581,93046,0,8866,1995-06-03 19:37:08.0,null,Placed
582,49497,0,5848,2010-10-30 17:52:42.0,null,Placed
583,59326,0,8618,2007-05-12 11:34:46.0,null,Placed
584,20372,0,1004,2011-07-10 09:33:42.0,null,Placed
585,68786,0,1025,2005-08-12 20:52:48.0,null,Placed
586,96351,0,28,1999-02-19 10:30:50.0,null,Placed
587,72225,0,8424,2007-03-17 00:06:19.0,null,Placed
588,14958,0,1121,2009-06-01 13:44:07.0,null,Placed
589,95497,0,3461,2008-06-24 18:50:00.0,null,Placed
590,34248,0,1791,2007-09-25 09:15:20.0,null,Placed
591,10650,0,9336,2008-04-29 14:43:38.0,null,Placed
592,46636,0,3234,2009-09-07 00:45:19.0,null,Placed
593,56911,0,9551,2014-05-19 20:19:57.0,null,Placed
594,28422,0,9797,2005-10-15 23:58:18.0,null,Placed
595,34304,0,1795,2002-11-03 03:38:09.0,null,Placed
596,97940,0,4772,2011-07-27 22:07:46.0,null,Placed
597,96951,0,9431,2012-10-18 15:04:32.0,null,Placed
598,60055,0,5019,2014-12-18 07:44:32.0,null,Placed
599,24322,0,9978,2012-01-07 21:03:02.0,null,Placed
600,59023,0,3998,1999-05-05 02:36:21.0,null,Placed
601,93736,0,1980,2012-07-31 23:56:23.0,null,Placed
602,34949,0,2762,2002-03-16 15:32:27.0,null,Placed
603,59067,0,2334,2002-02-15 21:39:11.0,null,Placed
604,64176,0,7223,2007-03-31 05:24:43.0,null,Placed
605,237,0,3278,2009-02-26 05:09:56.0,null,Placed
606,48008,0,910,2000-07-02 18:03:13.0,null,Placed
607,38549,0,7405,1999-06-01 10:53:16.0,null,Placed
608,42079,0,9226,2010-03-31 15:25:33.0,null,Placed
609,50491,0,3243,2004-05-13 03:53:24.0,null,Placed
610,17313,0,7994,2014-06-18 21:42:12.0,null,Placed
611,29898,0,3395,2012-07-06 03:38:27.0,null,Placed
612,24224,0,6703,1999-12-20 14:20:57.0,null,Placed
613,18309,0,4726,2009-09-14 00:41:59.0,null,Placed
614,68449,0,5212,2012-09-24 00:01:07.0,null,Placed
615,3960,0,9809,1995-05-26 18:01:42.0,null,Placed
616,23736,0,2845,2010-04-23 00:01:20.0,null,Placed
617,3639,0,1094,2008-08-05 00:43:00.0,null,Placed
618,646,0,8588,2014-03-01 11:23:31.0,null,Placed
619,27580,0,6818,2009-03-06 00:43:54.0,null,Placed
620,60176,0,7602,2002-03-04 15:54:35.0,null,Placed
621,53144,0,7088,1998-06-09 22:53:22.0,null,Placed
622,13892,0,5596,1999-09-29 20:21:07.0,null,Placed
623,70397,0,7243,2005-10-27 18:36:21.0,null,Placed
624,16448,0,9381,2001-10-17 22:55:50.0,null,Placed
625,42211,0,8086,1998-02-19 15:02:00.0,null,Placed
626,62460,0,1755,2007-02-28 01:26:17.0,null,Placed
627,10993,0,7204,2002-02-23 01:03:47.0,null,Placed
628,52957,0,9032,2012-01-28 03:39:18.0,null,Placed
629,26819,0,9714,2011-10-11 14:13:25.0,null,Placed
630,88342,0,7182,2010-01-04 22:45:42.0,null,Placed
631,41960,0,7430,1997-02-23 03:52:10.0,null,Placed
632,93119,0,4625,2001-05-23 22:59:24.0,null,Placed
633,5059,0,8412,2004-03-16 14:08:23.0,null,Placed
634,92577,0,85,2008-08-14 12:21:30.0,null,Placed
635,74027,0,1212,2010-12-21 02:56:50.0,null,Placed
636,64214,0,4953,1999-05-20 23:28:49.0,null,Placed
637,5576,0,8398,2009-03-07 14:57:58.0,null,Placed
638,70294,0,8855,2004-05-06 20:25:09.0,null,Placed
639,54159,0,998,2008-09-02 08:45:27.0,null,Placed
640,16687,0,7527,2014-01-25 03:14:47.0,null,Placed
641,90351,0,8502,1995-10-17 17:25:26.0,null,Placed
642,21970,0,3853,2014-06-04 20:29:09.0,null,Placed
643,84532,0,5140,1996-12-27 01:52:37.0,null,Placed
644,19639,0,9046,2009-11-04 06:43:11.0,null,Placed
645,6599,0,8449,2003-11-21 16:31:19.0,null,Placed
646,72177,0,6442,2009-03-21 02:44:44.0,null,Placed
647,14339,0,8687,2007-04-30 12:20:43.0,null,Placed
648,93651,0,3400,2010-10-08 12:14:14.0,null,Placed
649,58600,0,5932,2004-03-04 08:39:26.0,null,Placed
650,90271,0,3421,1998-11-19 14:26:32.0,null,Placed
651,27804,0,8509,2003-03-01 23:23:34.0,null,Placed
652,63661,0,1764,1998-08-03 22:34:30.0,null,Placed
653,56012,0,1518,2003-09-15 07:37:16.0,null,Placed
654,40542,0,434,2001-05-20 00:34:22.0,null,Placed
655,17289,0,2510,1995-01-23 10:07:41.0,null,Placed
656,45988,0,2829,1999-12-18 22:34:33.0,null,Placed
657,23440,0,7359,2002-06-28 23:06:38.0,null,Placed
658,79484,0,8420,2008-10-13 23:56:46.0,null,Placed
659,25225,0,7944,2011-07-05 21:47:16.0,null,Placed
660,29579,0,2571,2002-05-08 01:52:50.0,null,Placed
661,92697,0,9117,2011-11-16 09:22:14.0,null,Placed
662,83915,0,8439,2013-11-05 09:37:32.0,null,Placed
663,83721,0,1264,1998-10-16 06:08:39.0,null,Placed
664,83918,0,4689,2002-12-27 06:55:28.0,null,Placed
665,24689,0,3648,2010-06-05 13:30:28.0,null,Placed
666,65572,0,3333,2003-10-09 12:59:07.0,null,Placed
667,3501,0,5162,2008-01-27 16:39:03.0,null,Placed
668,95851,0,1975,2000-06-16 00:14:52.0,null,Placed
669,32687,0,8052,1998-01-15 15:07:36.0,null,Placed
670,91442,0,8209,2013-02-27 00:20:23.0,null,Placed
671,53286,0,7163,2012-12-07 08:56:44.0,null,Placed
672,90373,0,2736,2003-03-26 07:15:52.0,null,Placed
673,70791,0,2018,2013-12-08 10:50:15.0,null,Placed
674,75856,0,8976,2013-01-16 09:19:30.0,null,Placed
675,68341,0,6552,2005-07-08 23:15:37.0,null,Placed
676,43652,0,5364,2014-09-16 04:31:03.0,null,Placed
677,59596,0,9705,2009-04-09 15:14:06.0,null,Placed
678,42276,0,3295,1998-01-10 02:04:27.0,null,Placed
679,15022,0,7388,2004-07-13 19:24:27.0,null,Placed
680,33669,0,3941,1999-02-26 17:33:28.0,null,Placed
681,16987,0,7815,2010-01-26 15:59:27.0,null,Placed
682,97808,0,2787,1998-05-26 02:20:22.0,null,Placed
683,42198,0,4320,2013-04-12 04:49:34.0,null,Placed
684,9681,0,2371,1998-01-12 14:33:43.0,null,Placed
685,14192,0,8325,2011-03-03 22:35:01.0,null,Placed
686,8589,0,8505,2009-04-07 09:35:27.0,null,Placed
687,30361,0,8990,2010-12-07 22:23:50.0,null,Placed
688,8171,0,4213,2011-02-18 03:42:12.0,null,Placed
689,64102,0,4306,2006-11-16 18:16:49.0,null,Placed
690,77294,0,9714,2013-08-01 05:13:05.0,null,Placed
691,71804,0,3868,2005-04-12 02:32:54.0,null,Placed
692,75749,0,7305,2002-01-02 04:27:36.0,null,Placed
693,11161,0,2481,2009-01-22 15:02:02.0,null,Placed
694,30923,0,7537,2001-01-27 11:56:44.0,null,Placed
695,68339,0,1353,2000-01-24 18:15:31.0,null,Placed
696,85429,0,8575,2012-02-11 00:53:01.0,null,Placed
697,95351,0,6266,2008-05-14 08:44:56.0,null,Placed
698,96178,0,3750,2009-12-27 05:29:53.0,null,Placed
699,43696,0,5599,1995-04-01 23:33:48.0,null,Placed
700,29208,0,4065,2013-03-03 14:58:14.0,null,Placed
701,64892,0,4555,1999-04-04 22:40:23.0,null,Placed
702,27841,0,4111,2003-08-20 11:41:17.0,null,Placed
703,15101,0,1857,2003-04-11 10:09:51.0,null,Placed
704,54654,0,7437,2012-02-15 12:12:52.0,null,Placed
705,53147,0,8991,2014-08-02 00:21:28.0,null,Placed
706,35535,0,246,1998-08-31 07:56:17.0,null,Placed
707,7699,0,1740,2009-08-12 10:41:48.0,null,Placed
708,12609,0,9330,2008-03-20 05:23:38.0,null,Placed
709,98553,0,8840,2000-05-27 11:54:52.0,null,Placed
710,40818,0,7840,2007-01-16 22:24:27.0,null,Placed
711,32547,0,6118,2010-10-08 07:18:38.0,null,Placed
712,48082,0,7916,2006-08-08 08:46:34.0,null,Placed
713,51310,0,7486,2006-09-21 19:01:37.0,null,Placed
714,82639,0,5520,1998-09-01 13:45:06.0,null,Placed
715,39100,0,7,2007-12-13 02:04:50.0,null,Placed
716,71826,0,6591,1997-12-15 04:44:12.0,null,Placed
717,53125,0,7143,2014-11-23 10:26:59.0,null,Placed
718,57156,0,1483,1996-07-30 08:38:28.0,null,Placed
719,17293,0,4441,1999-08-08 07:56:04.0,null,Placed
720,32854,0,6940,1998-07-14 18:57:23.0,null,Placed
721,26604,0,4751,2007-05-08 05:28:35.0,null,Placed
722,7435,0,2037,2001-09-24 20:09:49.0,null,Placed
723,87977,0,7814,2001-01-10 12:35:36.0,null,Placed
724,78918,0,638,2010-02-21 22:15:08.0,null,Placed
725,87392,0,5575,2010-05-19 05:01:54.0,null,Placed
726,67958,0,3421,2009-04-10 20:06:08.0,null,Placed
727,52048,0,5652,2004-04-06 22:12:00.0,null,Placed
728,78933,0,1046,2004-06-14 07:09:12.0,null,Placed
729,40271,0,7519,2005-09-05 23:57:39.0,null,Placed
730,43454,0,6972,2003-04-10 04:19:49.0,null,Placed
731,48369,0,6075,1996-06-12 09:10:37.0,null,Placed
732,6780,0,5669,2001-02-16 17:18:35.0,null,Placed
733,20873,0,1873,2011-05-03 08:06:34.0,null,Placed
734,34589,0,1280,2001-11-07 04:15:50.0,null,Placed
735,85380,0,9603,1999-11-07 02:55:25.0,null,Placed
736,51346,0,5345,2014-03-27 09:49:28.0,null,Placed
737,19514,0,5261,1997-12-17 21:48:34.0,null,Placed
738,15679,0,7295,2009-09-16 23:35:23.0,null,Placed
739,32968,0,26,2001-10-25 15:57:58.0,null,Placed
740,82164,0,5450,2006-04-30 12:36:40.0,null,Placed
741,5624,0,9943,2010-09-22 17:18:49.0,null,Placed
742,25198,0,3287,1999-12-12 05:17:20.0,null,Placed
743,79720,0,164,2007-10-11 08:07:01.0,null,Placed
744,55120,0,2283,2014-10-01 12:51:52.0,null,Placed
745,39960,0,4556,2012-11-26 15:50:23.0,null,Placed
746,30053,0,5893,2012-02-21 12:03:48.0,null,Placed
747,28605,0,849,1995-07-18 01:16:29.0,null,Placed
748,33292,0,8318,1999-07-10 02:44:36.0,null,Placed
749,8971,0,4638,2011-09-25 23:45:39.0,null,Placed
750,35641,0,3593,1998-09-10 17:17:47.0,null,Placed
751,50530,0,2271,2014-02-12 07:25:00.0,null,Placed
752,86758,0,7366,2007-04-27 14:20:34.0,null,Placed
753,61897,0,5033,2012-03-17 21:35:01.0,null,Placed
754,2830,0,170,1996-04-22 05:35:29.0,null,Placed
755,46529,0,4765,1995-03-07 14:25:35.0,null,Placed
756,53814,0,2068,2010-12-27 06:05:31.0,null,Placed
757,57451,0,3830,2009-07-29 09:14:20.0,null,Placed
758,93341,0,7196,2004-08-15 07:59:23.0,null,Placed
759,84094,0,8967,2010-06-27 16:18:44.0,null,Placed
760,64366,0,1011,2009-01-05 20:35:19.0,null,Placed
761,76026,0,9904,1996-03-04 01:23:01.0,null,Placed
762,58588,0,3660,1998-12-03 15:01:09.0,null,Placed
763,91091,0,6804,2013-05-14 08:25:44.0,null,Placed
764,71769,0,7724,2014-06-19 08:04:38.0,null,Placed
765,86711,0,1754,2003-05-21 16:11:54.0,null,Placed
766,79402,0,9449,2008-11-19 04:35:08.0,null,Placed
767,80568,0,1731,2007-07-09 18:16:04.0,null,Placed
768,97490,0,6376,2007-10-12 11:34:39.0,null,Placed
769,34418,0,8947,2004-05-10 11:19:58.0,null,Placed
770,24292,0,6346,2000-04-23 15:50:28.0,null,Placed
771,21912,0,5410,2011-05-03 08:28:44.0,null,Placed
772,11277,0,5904,2012-12-06 23:45:22.0,null,Placed
773,66196,0,4871,2008-03-11 14:36:46.0,null,Placed
774,54903,0,8642,2001-10-23 14:08:42.0,null,Placed
775,51238,0,6307,2010-11-29 22:37:46.0,null,Placed
776,79909,0,3806,2001-05-18 07:43:59.0,null,Placed
777,37105,0,8427,2001-05-11 07:01:34.0,null,Placed
778,5717,0,2403,2003-05-17 18:09:26.0,null,Placed
779,95047,0,5759,2000-01-01 14:20:52.0,null,Placed
780,28308,0,8617,2013-03-26 03:45:12.0,null,Placed
781,72336,0,2285,1996-12-17 09:40:18.0,null,Placed
782,37510,0,2217,1998-10-18 06:12:12.0,null,Placed
783,23142,0,8636,2010-01-22 06:26:24.0,null,Placed
784,22924,0,4511,2010-03-06 10:00:22.0,null,Placed
785,66840,0,5778,1997-08-20 16:11:40.0,null,Placed
786,38712,0,193,2008-11-23 12:59:34.0,null,Placed
787,73668,0,3012,1998-08-19 08:33:31.0,null,Placed
788,85042,0,8335,1999-07-03 03:31:20.0,null,Placed
789,55385,0,9074,2002-09-19 18:19:55.0,null,Placed
790,29590,0,3501,2007-07-05 17:45:38.0,null,Placed
791,30546,0,6779,2009-04-03 16:01:54.0,null,Placed
792,43386,0,8825,2013-10-02 17:20:14.0,null,Placed
793,12345,0,9642,1995-06-05 18:09:56.0,null,Placed
794,38696,0,71,1997-02-28 22:58:07.0,null,Placed
795,6379,0,8518,2001-02-02 10:26:28.0,null,Placed
796,63970,0,7826,1995-06-16 03:59:33.0,null,Placed
797,20447,0,3108,2010-10-01 22:40:34.0,null,Placed
798,71620,0,3578,2006-06-09 08:37:06.0,null,Placed
799,19660,0,2679,2011-06-26 08:31:18.0,null,Placed
800,34410,0,7190,2001-04-29 13:26:51.0,null,Placed
801,74715,0,6894,2009-09-26 22:09:41.0,null,Placed
802,71516,0,2022,2005-12-03 05:17:55.0,null,Placed
803,96955,0,5170,1999-08-30 20:02:01.0,null,Placed
804,19893,0,5063,2005-06-23 19:31:28.0,null,Placed
805,29999,0,5295,2010-11-24 08:09:59.0,null,Placed
806,57476,0,1234,2004-10-02 07:02:52.0,null,Placed
807,92954,0,3875,2004-10-09 21:06:48.0,null,Placed
808,18178,0,6026,2006-01-08 06:58:22.0,null,Placed
809,96336,0,7664,2014-06-01 20:27:29.0,null,Placed
810,22665,0,1174,2014-08-31 03:08:03.0,null,Placed
811,89120,0,1443,1996-06-15 07:48:25.0,null,Placed
812,84971,0,9675,2004-07-21 01:12:54.0,null,Placed
813,9291,0,8128,1999-11-24 02:42:02.0,null,Placed
814,41652,0,5896,2013-07-06 05:49:40.0,null,Placed
815,525,0,8128,2001-02-24 08:15:23.0,null,Placed
816,77238,0,5557,2012-12-17 16:56:39.0,null,Placed
817,41710,0,4267,2003-04-19 20:22:08.0,null,Placed
818,10845,0,7200,2005-03-26 05:16:31.0,null,Placed
819,12176,0,8960,2012-05-18 10:14:57.0,null,Placed
820,51227,0,7597,2007-01-08 03:33:18.0,null,Placed
821,39930,0,6758,2003-10-30 08:32:03.0,null,Placed
822,23370,0,1149,1998-03-05 04:35:08.0,null,Placed
823,4051,0,775,1998-02-22 06:38:33.0,null,Placed
824,30015,0,2959,2011-03-12 15:37:21.0,null,Placed
825,79443,0,3962,1996-06-06 23:05:08.0,null,Placed
826,49768,0,6914,2008-10-06 06:10:34.0,null,Placed
827,66632,0,7070,2003-09-15 07:17:14.0,null,Placed
828,80089,0,8734,2004-02-27 02:25:33.0,null,Placed
829,37160,0,4726,2010-08-19 07:01:30.0,null,Placed
830,40905,0,710,2002-06-18 18:31:16.0,null,Placed
831,1952,0,9145,2012-11-22 16:03:19.0,null,Placed
832,88449,0,6011,1999-06-04 08:39:41.0,null,Placed
833,6154,0,2632,2001-05-21 09:21:42.0,null,Placed
834,23552,0,3641,2008-12-15 14:21:09.0,null,Placed
835,52405,0,5421,1996-03-15 01:32:49.0,null,Placed
836,88614,0,6147,2000-08-03 00:26:14.0,null,Placed
837,41275,0,4460,2002-09-11 00:15:42.0,null,Placed
838,70636,0,4039,2013-07-17 17:27:16.0,null,Placed
839,48558,0,4618,1998-10-27 16:03:44.0,null,Placed
840,61908,0,6063,1995-08-08 00:36:45.0,null,Placed
841,33307,0,945,1999-08-18 16:01:40.0,null,Placed
842,9621,0,662,2011-08-30 21:05:29.0,null,Placed
843,18538,0,1048,2006-11-07 23:28:13.0,null,Placed
844,44142,0,9096,1999-07-14 23:36:46.0,null,Placed
845,71105,0,4396,1999-07-11 05:28:57.0,null,Placed
846,52811,0,2100,1998-07-12 23:12:57.0,null,Placed
847,62554,0,9892,2014-11-19 10:31:58.0,null,Placed
848,83325,0,3288,2000-04-27 01:47:27.0,null,Placed
849,46867,0,1141,2007-12-29 03:22:05.0,null,Placed
850,92373,0,6586,2010-10-24 13:30:58.0,null,Placed
851,34248,0,2363,2003-02-21 02:16:25.0,null,Placed
852,45379,0,3868,2006-11-13 21:25:38.0,null,Placed
853,2505,0,5910,2000-07-02 14:22:26.0,null,Placed
854,1227,0,8958,2002-04-29 17:23:47.0,null,Placed
855,75645,0,6558,1997-05-28 16:01:47.0,null,Placed
856,78201,0,3919,2004-01-21 16:28:31.0,null,Placed
857,84346,0,7160,2005-03-16 05:19:53.0,null,Placed
858,28636,0,8216,2000-09-01 20:00:29.0,null,Placed
859,45779,0,4025,2009-12-04 18:43:53.0,null,Placed
860,37153,0,1023,2004-01-08 18:09:09.0,null,Placed
861,69270,0,6740,1997-09-16 01:13:23.0,null,Placed
862,91476,0,5550,1996-10-16 07:24:36.0,null,Placed
863,12641,0,7318,2004-06-28 06:01:12.0,null,Placed
864,49055,0,3087,2008-03-21 00:26:31.0,null,Placed
865,26235,0,8489,2013-07-07 22:34:48.0,null,Placed
866,72821,0,9121,2004-05-28 07:57:08.0,null,Placed
867,977,0,3678,2013-11-23 15:49:27.0,null,Placed
868,86936,0,4013,1999-09-12 23:36:42.0,null,Placed
869,6501,0,9703,2008-10-28 15:51:36.0,null,Placed
870,54773,0,8828,2011-03-26 22:57:11.0,null,Placed
871,46208,0,9855,2003-01-02 14:56:06.0,null,Placed
872,79926,0,2806,2010-01-16 15:52:09.0,null,Placed
873,49346,0,6299,2005-05-21 06:23:40.0,null,Placed
874,18611,0,634,2009-01-04 05:50:21.0,null,Placed
875,11003,0,2056,1995-08-02 11:13:57.0,null,Placed
876,58426,0,4317,2010-06-10 03:12:10.0,null,Placed
877,41638,0,3629,2000-02-16 13:30:27.0,null,Placed
878,35803,0,2278,2014-03-24 06:44:22.0,null,Placed
879,7563,0,8155,2008-02-24 06:05:35.0,null,Placed
880,8349,0,8466,2001-04-23 19:32:57.0,null,Placed
881,60481,0,2051,2005-04-04 17:24:54.0,null,Placed
882,16129,0,2156,1996-07-12 05:42:35.0,null,Placed
883,96027,0,2743,1998-12-26 07:39:15.0,null,Placed
884,65176,0,2265,1999-12-29 15:19:27.0,null,Placed
885,98004,0,4084,2009-07-15 09:26:25.0,null,Placed
886,49198,0,1231,1996-10-07 19:37:59.0,null,Placed
887,36309,0,3809,2005-08-05 19:25:49.0,null,Placed
888,6310,0,8322,2010-11-19 16:28:30.0,null,Placed
889,40949,0,2345,1996-05-31 19:13:47.0,null,Placed
890,540,0,5667,2001-08-15 17:55:34.0,null,Placed
891,31837,0,6333,2008-09-22 20:58:37.0,null,Placed
892,64423,0,433,2007-07-13 00:06:23.0,null,Placed
893,38518,0,2070,1999-10-08 18:28:34.0,null,Placed
894,98422,0,9561,2006-10-03 04:06:15.0,null,Placed
895,43005,0,3696,2006-03-21 11:06:09.0,null,Placed
896,63935,0,4748,2001-02-02 14:45:40.0,null,Placed
897,71487,0,7685,2002-11-26 14:47:59.0,null,Placed
898,9229,0,7318,2005-06-19 02:19:56.0,null,Placed
899,46505,0,1500,2004-11-04 22:18:10.0,null,Placed
900,4828,0,2193,2014-09-02 23:30:46.0,null,Placed
901,50382,0,7598,2011-07-20 07:21:06.0,null,Placed
902,79927,0,7348,2004-10-13 06:02:04.0,null,Placed
